X;ano;cbo_2002;grau_instrucao_apos_2005;id_municipio;sigla_uf;mulher;raca_cor;tempo_emprego;valor_remuneracao_dezembro;idade;idade2;graduacao;mestrado;doutorado;sp;log_Sal;SEXO_UF;homem_branco_sp;homem_preto_sp;mulher_branca_sp;mulher_preta_sp;homem_branco_mg;homem_preto_mg;mulher_branca_mg;mulher_preta_mg;Tempo_emprego2;Grau_instrucao;mestrado completo;mestrado_completo;graduacao_completa;grau_instrucao;capital
1533;2019;251205;9;3550308;SP;0;1;63,2;5799,35;47;2209;1;0;0;1;8,67;0 1 1;0;1;0;0;0;0;0;0;3994,24;1 0 0;0;0;1;0;1
1534;2019;251205;9;3550308;SP;0;0;82,8;14031,6;32;1024;1;0;0;1;9,55;0 0 1;1;0;0;0;0;0;0;0;6855,84;1 0 0;0;0;1;0;1
1535;2019;251205;10;3550308;SP;0;1;0,9;9510,56;28;784;0;1;0;1;9,16;0 1 1;0;1;0;0;0;0;0;0;0,81;0 1 0;1;1;0;1;1
1538;2019;251205;9;3550308;SP;1;0;414,9;41048,44;51;2601;1;0;0;1;10,62;1 0 1;0;0;1;0;0;0;0;0;172142,01;1 0 0;0;0;1;0;1
1539;2019;251205;9;3550308;SP;1;0;80,9;19363,13;31;961;1;0;0;1;9,87;1 0 1;0;0;1;0;0;0;0;0;6544,81;1 0 0;0;0;1;0;1
1540;2019;251205;9;3550308;SP;0;0;43,9;14662;30;900;1;0;0;1;9,59;0 0 1;1;0;0;0;0;0;0;0;1927,21;1 0 0;0;0;1;0;1
1541;2019;251205;9;3550308;SP;0;0;111,3;7639,41;36;1296;1;0;0;1;8,94;0 0 1;1;0;0;0;0;0;0;0;12387,69;1 0 0;0;0;1;0;1
1542;2019;251205;9;3550308;SP;0;0;22,8;10000;54;2916;1;0;0;1;9,21;0 0 1;1;0;0;0;0;0;0;0;519,84;1 0 0;0;0;1;0;1
1543;2019;251205;9;3550308;SP;0;0;2,3;5333,33;34;1156;1;0;0;1;8,58;0 0 1;1;0;0;0;0;0;0;0;5,29;1 0 0;0;0;1;0;1
1544;2019;251205;9;3550308;SP;0;0;64,8;69043,16;27;729;1;0;0;1;11,14;0 0 1;1;0;0;0;0;0;0;0;4199,04;1 0 0;0;0;1;0;1
1545;2019;251205;9;3550308;SP;0;0;5,6;3138,65;22;484;1;0;0;1;8,05;0 0 1;1;0;0;0;0;0;0;0;31,36;1 0 0;0;0;1;0;1
1546;2019;251205;9;3550308;SP;0;0;364,7;13316,16;56;3136;1;0;0;1;9,50;0 0 1;1;0;0;0;0;0;0;0;133006,09;1 0 0;0;0;1;0;1
1547;2019;251205;9;3550308;SP;0;0;2,6;5500;24;576;1;0;0;1;8,61;0 0 1;1;0;0;0;0;0;0;0;6,76;1 0 0;0;0;1;0;1
1548;2019;251205;9;3550308;SP;1;0;28,9;5300;48;2304;1;0;0;1;8,58;1 0 1;0;0;1;0;0;0;0;0;835,21;1 0 0;0;0;1;0;1
1549;2019;251205;9;3550308;SP;1;0;44,6;5411,45;28;784;1;0;0;1;8,60;1 0 1;0;0;1;0;0;0;0;0;1989,16;1 0 0;0;0;1;0;1
1550;2019;251205;9;3550308;SP;1;0;55,5;5276,71;40;1600;1;0;0;1;8,57;1 0 1;0;0;1;0;0;0;0;0;3080,25;1 0 0;0;0;1;0;1
1551;2019;251205;9;3550308;SP;1;0;0,6;18857,14;37;1369;1;0;0;1;9,84;1 0 1;0;0;1;0;0;0;0;0;0,36;1 0 0;0;0;1;0;1
1553;2019;251205;9;3550308;SP;0;0;4,8;9000;28;784;1;0;0;1;9,10;0 0 1;1;0;0;0;0;0;0;0;23,04;1 0 0;0;0;1;0;1
1554;2019;251205;9;3550308;SP;0;1;4,3;1359,61;20;400;1;0;0;1;7,21;0 1 1;0;1;0;0;0;0;0;0;18,49;1 0 0;0;0;1;0;1
1555;2019;251205;9;3550308;SP;1;0;28,9;3145,22;32;1024;1;0;0;1;8,05;1 0 1;0;0;1;0;0;0;0;0;835,21;1 0 0;0;0;1;0;1
1556;2019;251205;9;3550308;SP;1;0;15,3;5040,17;22;484;1;0;0;1;8,53;1 0 1;0;0;1;0;0;0;0;0;234,09;1 0 0;0;0;1;0;1
1557;2019;251205;9;3550308;SP;1;0;21,3;15000;32;1024;1;0;0;1;9,62;1 0 1;0;0;1;0;0;0;0;0;453,69;1 0 0;0;0;1;0;1
1558;2019;251205;9;3550308;SP;1;0;176,8;8198,04;40;1600;1;0;0;1;9,01;1 0 1;0;0;1;0;0;0;0;0;31258,24;1 0 0;0;0;1;0;1
1559;2019;251205;9;3550308;SP;1;0;168,8;5967,17;35;1225;1;0;0;1;8,69;1 0 1;0;0;1;0;0;0;0;0;28493,44;1 0 0;0;0;1;0;1
1561;2019;251205;9;3550308;SP;0;1;5,6;5238,59;29;841;1;0;0;1;8,56;0 1 1;0;1;0;0;0;0;0;0;31,36;1 0 0;0;0;1;0;1
1562;2019;251205;9;3550308;SP;0;1;10,4;3329,04;23;529;1;0;0;1;8,11;0 1 1;0;1;0;0;0;0;0;0;108,16;1 0 0;0;0;1;0;1
1565;2019;251205;9;3550308;SP;1;0;78,3;5339,99;45;2025;1;0;0;1;8,58;1 0 1;0;0;1;0;0;0;0;0;6130,89;1 0 0;0;0;1;0;1
1568;2019;251205;9;3550308;SP;0;0;492,1;23957,14;56;3136;1;0;0;1;10,08;0 0 1;1;0;0;0;0;0;0;0;242162,41;1 0 0;0;0;1;0;1
1569;2019;251205;9;3550308;SP;0;1;47,6;4258;30;900;1;0;0;1;8,36;0 1 1;0;1;0;0;0;0;0;0;2265,76;1 0 0;0;0;1;0;1
1571;2019;251205;9;3550308;SP;0;0;4,5;5500;28;784;1;0;0;1;8,61;0 0 1;1;0;0;0;0;0;0;0;20,25;1 0 0;0;0;1;0;1
1572;2019;251205;9;3550308;SP;1;0;13,3;3095;27;729;1;0;0;1;8,04;1 0 1;0;0;1;0;0;0;0;0;176,89;1 0 0;0;0;1;0;1
1573;2019;251205;9;3550308;SP;1;1;16,2;3922,61;35;1225;1;0;0;1;8,27;1 1 1;0;0;0;1;0;0;0;0;262,44;1 0 0;0;0;1;0;1
1575;2019;251205;9;3550308;SP;0;0;59,8;6982,62;31;961;1;0;0;1;8,85;0 0 1;1;0;0;0;0;0;0;0;3576,04;1 0 0;0;0;1;0;1
1576;2019;251205;9;3550308;SP;0;1;2;6500;31;961;1;0;0;1;8,78;0 1 1;0;1;0;0;0;0;0;0;4;1 0 0;0;0;1;0;1
1577;2019;251205;9;3550308;SP;0;0;34,9;3405;44;1936;1;0;0;1;8,13;0 0 1;1;0;0;0;0;0;0;0;1218,01;1 0 0;0;0;1;0;1
1578;2019;251205;10;3550308;SP;0;0;235,7;15214;48;2304;0;1;0;1;9,63;0 0 1;1;0;0;0;0;0;0;0;55554,49;0 1 0;1;1;0;1;1
1579;2019;251205;9;3550308;SP;0;0;4,8;3660,9;21;441;1;0;0;1;8,21;0 0 1;1;0;0;0;0;0;0;0;23,04;1 0 0;0;0;1;0;1
1581;2019;251205;9;3550308;SP;1;0;11,7;3055,2;23;529;1;0;0;1;8,02;1 0 1;0;0;1;0;0;0;0;0;136,89;1 0 0;0;0;1;0;1
1582;2019;251205;9;3550308;SP;1;1;0,9;2686;39;1521;1;0;0;1;7,90;1 1 1;0;0;0;1;0;0;0;0;0,81;1 0 0;0;0;1;0;1
1583;2019;251205;9;3550308;SP;0;1;15,9;7000;52;2704;1;0;0;1;8,85;0 1 1;0;1;0;0;0;0;0;0;252,81;1 0 0;0;0;1;0;1
1584;2019;251205;9;3550308;SP;1;0;66,9;5073,58;41;1681;1;0;0;1;8,53;1 0 1;0;0;1;0;0;0;0;0;4475,61;1 0 0;0;0;1;0;1
1585;2019;251205;9;3550308;SP;1;0;455,9;22335,59;65;4225;1;0;0;1;10,01;1 0 1;0;0;1;0;0;0;0;0;207844,81;1 0 0;0;0;1;0;1
1586;2019;251205;9;3550308;SP;1;0;2;3000;27;729;1;0;0;1;8,01;1 0 1;0;0;1;0;0;0;0;0;4;1 0 0;0;0;1;0;1
1587;2019;251205;9;3550308;SP;1;0;141,3;9897,88;37;1369;1;0;0;1;9,20;1 0 1;0;0;1;0;0;0;0;0;19965,69;1 0 0;0;0;1;0;1
1589;2019;251205;10;3550308;SP;1;0;25,5;17189,51;45;2025;0;1;0;1;9,75;1 0 1;0;0;1;0;0;0;0;0;650,25;0 1 0;1;1;0;1;1
1590;2019;251205;9;3550308;SP;1;0;110,8;8337,25;46;2116;1;0;0;1;9,03;1 0 1;0;0;1;0;0;0;0;0;12276,64;1 0 0;0;0;1;0;1
1591;2019;251205;9;3550308;SP;0;0;59,9;12441,2;28;784;1;0;0;1;9,43;0 0 1;1;0;0;0;0;0;0;0;3588,01;1 0 0;0;0;1;0;1
1592;2019;251205;9;3550308;SP;0;0;27,7;6048,24;22;484;1;0;0;1;8,71;0 0 1;1;0;0;0;0;0;0;0;767,29;1 0 0;0;0;1;0;1
1593;2019;251205;9;3550308;SP;1;0;3,9;6253,29;42;1764;1;0;0;1;8,74;1 0 1;0;0;1;0;0;0;0;0;15,21;1 0 0;0;0;1;0;1
1594;2019;251205;9;3550308;SP;1;0;135,9;6451,29;40;1600;1;0;0;1;8,77;1 0 1;0;0;1;0;0;0;0;0;18468,81;1 0 0;0;0;1;0;1
1595;2019;251205;9;3550308;SP;0;0;64,8;8104,78;29;841;1;0;0;1;9,00;0 0 1;1;0;0;0;0;0;0;0;4199,04;1 0 0;0;0;1;0;1
1599;2019;251205;9;3550308;SP;0;0;284,4;15419,13;54;2916;1;0;0;1;9,64;0 0 1;1;0;0;0;0;0;0;0;80883,36;1 0 0;0;0;1;0;1
1601;2019;251205;9;3550308;SP;0;1;7,9;1442,91;19;361;1;0;0;1;7,27;0 1 1;0;1;0;0;0;0;0;0;62,41;1 0 0;0;0;1;0;1
1602;2019;251205;9;3550308;SP;0;0;0,9;9000;28;784;1;0;0;1;9,10;0 0 1;1;0;0;0;0;0;0;0;0,81;1 0 0;0;0;1;0;1
1603;2019;251205;9;3550308;SP;0;1;3,6;1372,77;26;676;1;0;0;1;7,22;0 1 1;0;1;0;0;0;0;0;0;12,96;1 0 0;0;0;1;0;1
1604;2019;251205;9;3550308;SP;1;0;5,9;6405,71;28;784;1;0;0;1;8,76;1 0 1;0;0;1;0;0;0;0;0;34,81;1 0 0;0;0;1;0;1
1605;2019;251205;9;3550308;SP;1;0;112,2;15305,23;35;1225;1;0;0;1;9,64;1 0 1;0;0;1;0;0;0;0;0;12588,84;1 0 0;0;0;1;0;1
1606;2019;251205;9;3550308;SP;1;0;29,4;6375,85;24;576;1;0;0;1;8,76;1 0 1;0;0;1;0;0;0;0;0;864,36;1 0 0;0;0;1;0;1
1608;2019;251205;9;3550308;SP;0;0;68,6;4189;36;1296;1;0;0;1;8,34;0 0 1;1;0;0;0;0;0;0;0;4705,96;1 0 0;0;0;1;0;1
1610;2019;251205;9;3550308;SP;0;1;76,9;6400,29;33;1089;1;0;0;1;8,76;0 1 1;0;1;0;0;0;0;0;0;5913,61;1 0 0;0;0;1;0;1
1611;2019;251205;9;3550308;SP;0;0;139,6;6451,29;37;1369;1;0;0;1;8,77;0 0 1;1;0;0;0;0;0;0;0;19488,16;1 0 0;0;0;1;0;1
1612;2019;251205;9;3550308;SP;1;1;6,9;6059,4;36;1296;1;0;0;1;8,71;1 1 1;0;0;0;1;0;0;0;0;47,61;1 0 0;0;0;1;0;1
1613;2019;251205;9;3550308;SP;1;1;6,9;1401;27;729;1;0;0;1;7,24;1 1 1;0;0;0;1;0;0;0;0;47,61;1 0 0;0;0;1;0;1
1614;2019;251205;9;3550308;SP;1;0;10,6;6293,49;36;1296;1;0;0;1;8,75;1 0 1;0;0;1;0;0;0;0;0;112,36;1 0 0;0;0;1;0;1
1616;2019;251205;9;3550308;SP;0;0;345,7;10785,78;51;2601;1;0;0;1;9,29;0 0 1;1;0;0;0;0;0;0;0;119508,49;1 0 0;0;0;1;0;1
1617;2019;251205;9;3550308;SP;0;0;37,3;4507,51;28;784;1;0;0;1;8,41;0 0 1;1;0;0;0;0;0;0;0;1391,29;1 0 0;0;0;1;0;1
1618;2019;251205;9;3550308;SP;1;0;83,3;12534,36;28;784;1;0;0;1;9,44;1 0 1;0;0;1;0;0;0;0;0;6938,89;1 0 0;0;0;1;0;1
1619;2019;251205;9;3550308;SP;1;0;9,6;6788,44;25;625;1;0;0;1;8,82;1 0 1;0;0;1;0;0;0;0;0;92,16;1 0 0;0;0;1;0;1
1620;2019;251205;9;3550308;SP;1;0;171,9;4880;40;1600;1;0;0;1;8,49;1 0 1;0;0;1;0;0;0;0;0;29549,61;1 0 0;0;0;1;0;1
1621;2019;251205;9;3550308;SP;1;0;6,8;5028;31;961;1;0;0;1;8,52;1 0 1;0;0;1;0;0;0;0;0;46,24;1 0 0;0;0;1;0;1
1623;2019;251205;11;3550308;SP;1;0;12,9;31223,01;40;1600;0;1;1;1;10,35;1 0 1;0;0;1;0;0;0;0;0;166,41;0 0 1;1;1;0;1;1
1625;2019;251205;9;3550308;SP;1;0;65,3;6195,98;43;1849;1;0;0;1;8,73;1 0 1;0;0;1;0;0;0;0;0;4264,09;1 0 0;0;0;1;0;1
1627;2019;251205;9;3550308;SP;1;1;22,5;6300,22;23;529;1;0;0;1;8,75;1 1 1;0;0;0;1;0;0;0;0;506,25;1 0 0;0;0;1;0;1
1628;2019;251205;9;3550308;SP;1;0;2,9;7000;28;784;1;0;0;1;8,85;1 0 1;0;0;1;0;0;0;0;0;8,41;1 0 0;0;0;1;0;1
1629;2019;251205;9;3550308;SP;1;0;137,9;4876,71;34;1156;1;0;0;1;8,49;1 0 1;0;0;1;0;0;0;0;0;19016,41;1 0 0;0;0;1;0;1
1630;2019;251205;10;3550308;SP;1;0;3,9;24000;33;1089;0;1;0;1;10,09;1 0 1;0;0;1;0;0;0;0;0;15,21;0 1 0;1;1;0;1;1
1631;2019;251205;9;3550308;SP;1;0;108,8;8345,32;33;1089;1;0;0;1;9,03;1 0 1;0;0;1;0;0;0;0;0;11837,44;1 0 0;0;0;1;0;1
1632;2019;251205;9;3550308;SP;0;0;139,9;9214,66;71;5041;1;0;0;1;9,13;0 0 1;1;0;0;0;0;0;0;0;19572,01;1 0 0;0;0;1;0;1
1633;2019;251205;9;3550308;SP;0;0;18,5;5006,96;25;625;1;0;0;1;8,52;0 0 1;1;0;0;0;0;0;0;0;342,25;1 0 0;0;0;1;0;1
1634;2019;251205;9;3550308;SP;0;0;7,3;11086,9;31;961;1;0;0;1;9,31;0 0 1;1;0;0;0;0;0;0;0;53,29;1 0 0;0;0;1;0;1
1635;2019;251205;9;3550308;SP;0;0;35,4;11082,56;26;676;1;0;0;1;9,31;0 0 1;1;0;0;0;0;0;0;0;1253,16;1 0 0;0;0;1;0;1
1636;2019;251205;9;3550308;SP;0;0;21,9;2250;31;961;1;0;0;1;7,72;0 0 1;1;0;0;0;0;0;0;0;479,61;1 0 0;0;0;1;0;1
1637;2019;251205;9;3550308;SP;1;0;23,8;8360;29;841;1;0;0;1;9,03;1 0 1;0;0;1;0;0;0;0;0;566,44;1 0 0;0;0;1;0;1
1638;2019;251205;9;3550308;SP;1;0;10,9;3319,78;32;1024;1;0;0;1;8,11;1 0 1;0;0;1;0;0;0;0;0;118,81;1 0 0;0;0;1;0;1
1639;2019;251205;9;3550308;SP;1;0;0,9;7098,92;57;3249;1;0;0;1;8,87;1 0 1;0;0;1;0;0;0;0;0;0,81;1 0 0;0;0;1;0;1
1640;2019;251205;9;3550308;SP;1;0;28,9;4538,2;26;676;1;0;0;1;8,42;1 0 1;0;0;1;0;0;0;0;0;835,21;1 0 0;0;0;1;0;1
1641;2019;251205;9;3550308;SP;1;0;51,7;4576,13;37;1369;1;0;0;1;8,43;1 0 1;0;0;1;0;0;0;0;0;2672,89;1 0 0;0;0;1;0;1
1642;2019;251205;9;3550308;SP;0;0;261,6;19751;54;2916;1;0;0;1;9,89;0 0 1;1;0;0;0;0;0;0;0;68434,56;1 0 0;0;0;1;0;1
1644;2019;251205;10;3550308;SP;0;0;155,9;33585,59;49;2401;0;1;0;1;10,42;0 0 1;1;0;0;0;0;0;0;0;24304,81;0 1 0;1;1;0;1;1
1646;2019;251205;9;3550308;SP;1;0;88,3;3535,14;37;1369;1;0;0;1;8,17;1 0 1;0;0;1;0;0;0;0;0;7796,89;1 0 0;0;0;1;0;1
1647;2019;251205;9;3550308;SP;1;0;50,4;9092,75;31;961;1;0;0;1;9,12;1 0 1;0;0;1;0;0;0;0;0;2540,16;1 0 0;0;0;1;0;1
1649;2019;251205;9;3550308;SP;0;0;1,6;3467,95;29;841;1;0;0;1;8,15;0 0 1;1;0;0;0;0;0;0;0;2,56;1 0 0;0;0;1;0;1
1650;2019;251205;9;3550308;SP;0;0;6,8;6433,92;24;576;1;0;0;1;8,77;0 0 1;1;0;0;0;0;0;0;0;46,24;1 0 0;0;0;1;0;1
1653;2019;251205;9;3550308;SP;0;0;163,9;10135,61;38;1444;1;0;0;1;9,22;0 0 1;1;0;0;0;0;0;0;0;26863,21;1 0 0;0;0;1;0;1
1654;2019;251205;9;3550308;SP;0;1;64,8;4264,89;33;1089;1;0;0;1;8,36;0 1 1;0;1;0;0;0;0;0;0;4199,04;1 0 0;0;0;1;0;1
1655;2019;251205;9;3550308;SP;0;1;0,8;3813,62;24;576;1;0;0;1;8,25;0 1 1;0;1;0;0;0;0;0;0;0,64;1 0 0;0;0;1;0;1
1657;2019;251205;9;3550308;SP;1;0;59,9;3879;63;3969;1;0;0;1;8,26;1 0 1;0;0;1;0;0;0;0;0;3588,01;1 0 0;0;0;1;0;1
1659;2019;251205;9;3550308;SP;1;1;55,5;3079,29;22;484;1;0;0;1;8,03;1 1 1;0;0;0;1;0;0;0;0;3080,25;1 0 0;0;0;1;0;1
1660;2019;251205;11;3550308;SP;0;0;143,1;28155,34;37;1369;0;1;1;1;10,25;0 0 1;1;0;0;0;0;0;0;0;20477,61;0 0 1;1;1;0;1;1
1661;2019;251205;9;3550308;SP;0;0;92,9;8283,15;29;841;1;0;0;1;9,02;0 0 1;1;0;0;0;0;0;0;0;8630,41;1 0 0;0;0;1;0;1
1662;2019;251205;9;3550308;SP;0;0;95,8;9672,68;29;841;1;0;0;1;9,18;0 0 1;1;0;0;0;0;0;0;0;9177,64;1 0 0;0;0;1;0;1
1663;2019;251205;10;3550308;SP;0;0;146,4;15622,77;41;1681;0;1;0;1;9,66;0 0 1;1;0;0;0;0;0;0;0;21432,96;0 1 0;1;1;0;1;1
1664;2019;251205;10;3550308;SP;0;0;137,9;24107,09;35;1225;0;1;0;1;10,09;0 0 1;1;0;0;0;0;0;0;0;19016,41;0 1 0;1;1;0;1;1
1665;2019;251205;9;3550308;SP;0;0;13,8;2871,33;22;484;1;0;0;1;7,96;0 0 1;1;0;0;0;0;0;0;0;190,44;1 0 0;0;0;1;0;1
1666;2019;251205;9;3550308;SP;0;1;12,8;3169;31;961;1;0;0;1;8,06;0 1 1;0;1;0;0;0;0;0;0;163,84;1 0 0;0;0;1;0;1
1667;2019;251205;9;3550308;SP;1;0;82,8;16704,64;29;841;1;0;0;1;9,72;1 0 1;0;0;1;0;0;0;0;0;6855,84;1 0 0;0;0;1;0;1
1668;2019;251205;9;3550308;SP;1;0;85,6;15520,03;31;961;1;0;0;1;9,65;1 0 1;0;0;1;0;0;0;0;0;7327,36;1 0 0;0;0;1;0;1
1670;2019;251205;9;3550308;SP;0;1;54,2;3033,28;26;676;1;0;0;1;8,02;0 1 1;0;1;0;0;0;0;0;0;2937,64;1 0 0;0;0;1;0;1
1671;2019;251205;9;3550308;SP;0;0;33,8;12000;35;1225;1;0;0;1;9,39;0 0 1;1;0;0;0;0;0;0;0;1142,44;1 0 0;0;0;1;0;1
1672;2019;251205;9;3550308;SP;0;0;346,3;21954,32;56;3136;1;0;0;1;10,00;0 0 1;1;0;0;0;0;0;0;0;119923,69;1 0 0;0;0;1;0;1
1673;2019;251205;9;3550308;SP;0;1;5,9;9157,43;31;961;1;0;0;1;9,12;0 1 1;0;1;0;0;0;0;0;0;34,81;1 0 0;0;0;1;0;1
1675;2019;251205;9;3550308;SP;0;0;62,1;6349,29;47;2209;1;0;0;1;8,76;0 0 1;1;0;0;0;0;0;0;0;3856,41;1 0 0;0;0;1;0;1
1676;2019;251205;9;3550308;SP;1;0;86,7;4802,68;36;1296;1;0;0;1;8,48;1 0 1;0;0;1;0;0;0;0;0;7516,89;1 0 0;0;0;1;0;1
1677;2019;251205;9;3550308;SP;0;0;0,4;4377,42;28;784;1;0;0;1;8,38;0 0 1;1;0;0;0;0;0;0;0;0,16;1 0 0;0;0;1;0;1
1678;2019;251205;9;3550308;SP;0;0;6,9;6104,4;31;961;1;0;0;1;8,72;0 0 1;1;0;0;0;0;0;0;0;47,61;1 0 0;0;0;1;0;1
1679;2019;251205;9;3550308;SP;1;0;4,6;3745,87;27;729;1;0;0;1;8,23;1 0 1;0;0;1;0;0;0;0;0;21,16;1 0 0;0;0;1;0;1
1680;2019;251205;9;3550308;SP;1;0;3,4;3400;30;900;1;0;0;1;8,13;1 0 1;0;0;1;0;0;0;0;0;11,56;1 0 0;0;0;1;0;1
1681;2019;251205;9;3550308;SP;1;0;171,3;11510,71;43;1849;1;0;0;1;9,35;1 0 1;0;0;1;0;0;0;0;0;29343,69;1 0 0;0;0;1;0;1
1683;2019;251205;9;3550308;SP;1;0;16,5;13222,96;38;1444;1;0;0;1;9,49;1 0 1;0;0;1;0;0;0;0;0;272,25;1 0 0;0;0;1;0;1
1685;2019;251205;9;3550308;SP;0;0;23,9;3800;44;1936;1;0;0;1;8,24;0 0 1;1;0;0;0;0;0;0;0;571,21;1 0 0;0;0;1;0;1
1686;2019;251205;9;3550308;SP;0;0;73,5;56409,04;28;784;1;0;0;1;10,94;0 0 1;1;0;0;0;0;0;0;0;5402,25;1 0 0;0;0;1;0;1
1687;2019;251205;9;3550308;SP;0;1;236,9;12331,52;47;2209;1;0;0;1;9,42;0 1 1;0;1;0;0;0;0;0;0;56121,61;1 0 0;0;0;1;0;1
1690;2019;251205;9;3550308;SP;1;1;8,9;4027,82;26;676;1;0;0;1;8,30;1 1 1;0;0;0;1;0;0;0;0;79,21;1 0 0;0;0;1;0;1
1691;2019;251205;9;3550308;SP;1;1;11;3300;24;576;1;0;0;1;8,10;1 1 1;0;0;0;1;0;0;0;0;121;1 0 0;0;0;1;0;1
1692;2019;251205;9;3550308;SP;1;0;62,9;3345,5;24;576;1;0;0;1;8,12;1 0 1;0;0;1;0;0;0;0;0;3956,41;1 0 0;0;0;1;0;1
1693;2019;251205;9;3550308;SP;0;0;125,9;119648,76;35;1225;1;0;0;1;11,69;0 0 1;1;0;0;0;0;0;0;0;15850,81;1 0 0;0;0;1;0;1
1694;2019;251205;9;3550308;SP;0;0;17,4;8031,87;27;729;1;0;0;1;8,99;0 0 1;1;0;0;0;0;0;0;0;302,76;1 0 0;0;0;1;0;1
1695;2019;251205;9;3550308;SP;0;0;64,8;9098,82;51;2601;1;0;0;1;9,12;0 0 1;1;0;0;0;0;0;0;0;4199,04;1 0 0;0;0;1;0;1
1696;2019;251205;9;3550308;SP;1;0;111,9;13572,84;44;1936;1;0;0;1;9,52;1 0 1;0;0;1;0;0;0;0;0;12521,61;1 0 0;0;0;1;0;1
1697;2019;251205;9;3550308;SP;1;1;176,8;12237,56;50;2500;1;0;0;1;9,41;1 1 1;0;0;0;1;0;0;0;0;31258,24;1 0 0;0;0;1;0;1
1698;2019;251205;9;3550308;SP;0;0;494,4;17686,96;64;4096;1;0;0;1;9,78;0 0 1;1;0;0;0;0;0;0;0;244431,36;1 0 0;0;0;1;0;1
1699;2019;251205;9;3550308;SP;0;0;26,4;14863,81;33;1089;1;0;0;1;9,61;0 0 1;1;0;0;0;0;0;0;0;696,96;1 0 0;0;0;1;0;1
1700;2019;251205;9;3550308;SP;0;0;24,7;4131,66;25;625;1;0;0;1;8,33;0 0 1;1;0;0;0;0;0;0;0;610,09;1 0 0;0;0;1;0;1
1701;2019;251205;9;3550308;SP;1;1;19,9;1852,8;27;729;1;0;0;1;7,52;1 1 1;0;0;0;1;0;0;0;0;396,01;1 0 0;0;0;1;0;1
1702;2019;251205;9;3550308;SP;0;0;11,7;5105,5;24;576;1;0;0;1;8,54;0 0 1;1;0;0;0;0;0;0;0;136,89;1 0 0;0;0;1;0;1
1703;2019;251205;9;3550308;SP;0;0;66,9;12232,88;35;1225;1;0;0;1;9,41;0 0 1;1;0;0;0;0;0;0;0;4475,61;1 0 0;0;0;1;0;1
1704;2019;251205;9;3550308;SP;0;1;1,8;6181,33;31;961;1;0;0;1;8,73;0 1 1;0;1;0;0;0;0;0;0;3,24;1 0 0;0;0;1;0;1
1705;2019;251205;10;3550308;SP;0;0;143,7;18029,58;41;1681;0;1;0;1;9,80;0 0 1;1;0;0;0;0;0;0;0;20649,69;0 1 0;1;1;0;1;1
1706;2019;251205;9;3550308;SP;0;0;25,5;7597,8;26;676;1;0;0;1;8,94;0 0 1;1;0;0;0;0;0;0;0;650,25;1 0 0;0;0;1;0;1
1708;2019;251205;9;3550308;SP;1;1;270,4;6092,62;40;1600;1;0;0;1;8,71;1 1 1;0;0;0;1;0;0;0;0;73116,16;1 0 0;0;0;1;0;1
1709;2019;251205;9;3550308;SP;1;1;7,2;1386,03;20;400;1;0;0;1;7,23;1 1 1;0;0;0;1;0;0;0;0;51,84;1 0 0;0;0;1;0;1
1710;2019;251205;9;3550308;SP;0;0;41,9;7799;26;676;1;0;0;1;8,96;0 0 1;1;0;0;0;0;0;0;0;1755,61;1 0 0;0;0;1;0;1
1711;2019;251205;9;3550308;SP;0;1;105,9;10839,01;35;1225;1;0;0;1;9,29;0 1 1;0;1;0;0;0;0;0;0;11214,81;1 0 0;0;0;1;0;1
1713;2019;251205;9;3550308;SP;0;0;54,7;17295,21;40;1600;1;0;0;1;9,76;0 0 1;1;0;0;0;0;0;0;0;2992,09;1 0 0;0;0;1;0;1
1714;2019;251205;9;3550308;SP;0;0;57,8;5049,43;29;841;1;0;0;1;8,53;0 0 1;1;0;0;0;0;0;0;0;3340,84;1 0 0;0;0;1;0;1
1715;2019;251205;9;3550308;SP;1;0;14,4;10397,34;34;1156;1;0;0;1;9,25;1 0 1;0;0;1;0;0;0;0;0;207,36;1 0 0;0;0;1;0;1
1716;2019;251205;9;3550308;SP;1;0;3,8;6349;27;729;1;0;0;1;8,76;1 0 1;0;0;1;0;0;0;0;0;14,44;1 0 0;0;0;1;0;1
1718;2019;251205;9;3550308;SP;0;0;40,9;8274,4;25;625;1;0;0;1;9,02;0 0 1;1;0;0;0;0;0;0;0;1672,81;1 0 0;0;0;1;0;1
1719;2019;251205;9;3550308;SP;0;0;91,7;6417,17;50;2500;1;0;0;1;8,77;0 0 1;1;0;0;0;0;0;0;0;8408,89;1 0 0;0;0;1;0;1
1720;2019;251205;9;3550308;SP;0;0;143,7;17351,41;40;1600;1;0;0;1;9,76;0 0 1;1;0;0;0;0;0;0;0;20649,69;1 0 0;0;0;1;0;1
1721;2019;251205;9;3550308;SP;0;0;74,9;6400,29;36;1296;1;0;0;1;8,76;0 0 1;1;0;0;0;0;0;0;0;5610,01;1 0 0;0;0;1;0;1
1722;2019;251205;9;3550308;SP;0;0;168,8;5080,25;35;1225;1;0;0;1;8,53;0 0 1;1;0;0;0;0;0;0;0;28493,44;1 0 0;0;0;1;0;1
1724;2019;251205;9;3550308;SP;1;0;29,8;5978,73;25;625;1;0;0;1;8,70;1 0 1;0;0;1;0;0;0;0;0;888,04;1 0 0;0;0;1;0;1
